id,date,asset,liability,idx
24677,6/30/02,98676,89551,816
24677,9/30/02,102722,93430,817
24678,3/31/02,101349,94984,818
24678,6/30/02,102248,95547,819
24678,9/30/02,105068,97952,820
24679,12/31/02,90753,81352,821
24679,3/31/02,112208,103330,822
24679,6/30/02,109870,100614,823
24679,9/30/02,89444,79878,824
2468,12/31/02,250918,217736,825
2468,3/31/02,230223,200401,826
2468,6/30/02,236825,205611,827
2468,9/30/02,244097,210733,828
24681,3/31/02,1190,19,829
24682,12/31/02,55899,49528,830
24682,3/31/02,56879,51054,831
24682,6/30/02,58653,52568,832
24682,9/30/02,58082,51778,833
24688,3/31/02,460878,419624,834
24688,6/30/02,459811,417410,835
24688,9/30/02,480510,437248,836
2469,12/31/02,60994,54840,837
2469,3/31/02,63181,57636,838
2469,6/30/02,59978,54205,839
2469,9/30/02,61851,55731,840
24701,12/31/02,31604,29559,841
24701,3/31/02,27688,25552,842
24701,6/30/02,30093,27901,843
24701,9/30/02,33128,30991,844
24707,12/31/02,25976,24228,845
24707,3/31/02,23550,21871,846
24707,6/30/02,24383,22626,847
24707,9/30/02,25665,23889,848
24735,12/31/02,3930000,3490000,849
24735,3/31/02,3760000,3300000,850
24735,6/30/02,3610000,3120000,851
24735,9/30/02,3680000,3180000,852
24736,3/31/02,152577,112939,853
24743,12/31/02,1120000,1030000,854
24743,3/31/02,1030000,945801,855
24743,6/30/02,1060000,975395,856
24743,9/30/02,1100000,1000000,857
24746,12/31/02,120747,112815,858
24746,3/31/02,106092,99087,859
24746,6/30/02,109998,103112,860
24746,9/30/02,114419,106942,861
2476,12/31/02,123648,113105,862
2476,3/31/02,102647,93669,863
2476,6/30/02,109225,99785,864
2476,9/30/02,111460,101617,865
24763,12/31/02,72243,63980,866
24763,3/31/02,69648,61704,867
24763,6/30/02,68985,60844,868
24763,9/30/02,70066,61995,869
2477,12/31/02,48022,43263,870
2477,3/31/02,45891,41781,871
2477,6/30/02,45668,41340,872
2477,9/30/02,45600,41057,873
24794,12/31/02,26261,24004,874
24794,3/31/02,25898,24153,875
24794,6/30/02,25232,23148,876
24794,9/30/02,25391,23185,877
24799,12/31/02,104323,90679,878
24799,3/31/02,98907,86442,879
24799,6/30/02,101487,88564,880
24799,9/30/02,101292,87805,881
248,12/31/02,71140,65371,882
248,3/31/02,63144,57810,883
248,6/30/02,67009,61510,884
248,9/30/02,68747,63152,885
24809,12/31/02,9347,4806,886
24809,3/31/02,9260,4699,887
24809,6/30/02,9171,4612,888
24809,9/30/02,9050,4490,889
24811,12/31/02,1330000,1230000,890
24811,3/31/02,1150000,1070000,891
24811,6/30/02,1260000,1170000,892
24811,9/30/02,1310000,1220000,893
2482,12/31/02,160824,146897,894
2482,3/31/02,151003,138330,895
2482,6/30/02,149781,136493,896
2482,9/30/02,153235,139596,897
24823,12/31/02,235551,218266,898
24823,3/31/02,214171,199086,899
24823,6/30/02,223276,207168,900
24823,9/30/02,232414,215194,901
24829,12/31/02,254769,226267,902
24829,3/31/02,272765,246900,903
24829,6/30/02,338718,311870,904
24829,9/30/02,288968,261106,905
2484,12/31/02,29171,26779,906
2484,3/31/02,27214,25003,907
2484,6/30/02,27418,25197,908
2484,9/30/02,27207,24960,909
24841,12/31/02,147199,136285,910
24841,3/31/02,126544,116937,911
24841,6/30/02,135281,125276,912
24841,9/30/02,139744,129266,913
2485,12/31/02,28274,25437,914
2485,3/31/02,28778,26117,915
2485,6/30/02,28470,25705,916
2485,9/30/02,27954,25013,917
24858,12/31/02,65751,58609,918
24858,3/31/02,66335,60022,919
24858,6/30/02,66154,59317,920
24858,9/30/02,67322,60282,921
24862,12/31/02,90052,82536,922
24862,3/31/02,77198,70292,923
24862,6/30/02,76577,69440,924
24862,9/30/02,84364,76995,925
24865,12/31/02,49205,44124,926
24865,3/31/02,46535,41537,927
24865,6/30/02,45606,40516,928
24865,9/30/02,46608,41565,929
24866,3/31/02,70295,60642,930
24867,12/31/02,434176,394834,931
24867,3/31/02,493340,441283,932
24867,6/30/02,448055,393126,933
24867,9/30/02,419201,371216,934
2487,3/31/02,6840000,6370000,935
2487,6/30/02,7300000,6800000,936
2489,12/31/02,103427,95173,937
2489,3/31/02,98696,91092,938
2489,6/30/02,105176,97331,939
2489,9/30/02,104809,96600,940
24897,12/31/02,299944,262914,941
24897,3/31/02,314147,277998,942
24897,6/30/02,299907,263430,943
24897,9/30/02,290170,253571,944
249,12/31/02,40465,36529,945
249,3/31/02,39894,36169,946
249,6/30/02,41026,37031,947
249,9/30/02,39361,35284,948
24902,12/31/02,50903,46885,949
24902,3/31/02,48386,44903,950
24902,6/30/02,48667,44536,951
24902,9/30/02,50973,46553,952
24903,12/31/02,381698,349613,953
24903,3/31/02,430997,398805,954
24903,6/30/02,448442,413689,955
24903,9/30/02,372866,342531,956
24919,12/31/02,223327,204082,957
24919,3/31/02,211929,194094,958
24919,6/30/02,209177,190388,959
24919,9/30/02,210547,191419,960
24920,3/31/02,324619,282637,961
24920,12/31/02,365549,321078,962
24920,6/30/02,340606,297478,963
24920,9/30/02,340343,296877,964
24922,12/31/02,115812,107451,965
24922,3/31/02,108452,100998,966
24922,6/30/02,110372,102612,967
24922,9/30/02,113994,105876,968
24935,12/31/02,107869,96087,969
24935,3/31/02,91417,84110,970
24935,6/30/02,97314,89660,971
24935,9/30/02,102364,94345,972
24939,3/31/02,109241,100306,973
24957,12/31/02,70863,65956,974
24957,3/31/02,57310,52613,975
24957,6/30/02,60806,55842,976
24957,9/30/02,65633,60707,977
2496,12/31/02,98617,91956,978
2496,3/31/02,88324,82527,979
2496,6/30/02,90547,84022,980
2496,9/30/02,90392,83673,981
24960,3/31/02,281368,250585,982
24960,6/30/02,278916,246979,983
24960,9/30/02,282841,251244,984
24960,12/31/02,312902,270759,985
24961,12/31/02,305588,276740,986
24961,3/31/02,238226,217897,987
24961,6/30/02,301093,277756,988
24961,9/30/02,315358,288917,989
24963,12/31/02,458421,427453,990
24963,3/31/02,387404,362854,991
24963,6/30/02,408656,381178,992
24963,9/30/02,418840,389231,993
24966,12/31/02,38363,34869,994
24966,3/31/02,38333,35106,995
24966,6/30/02,37426,34127,996
24966,9/30/02,38046,34613,997
24979,12/31/02,28541,26310,998
24979,3/31/02,28061,25932,999
24979,6/30/02,28646,26493,1000
24979,9/30/02,29294,27087,1001
24998,12/31/02,11200000,10300000,1002
24998,3/31/02,10300000,9470000,1003
24998,6/30/02,10300000,9440000,1004
24998,9/30/02,11000000,10100000,1005
2500,12/31/02,307425,286796,1006
2500,3/31/02,292680,274442,1007
2500,6/30/02,303601,284133,1008
2500,9/30/02,312771,292622,1009
25002,12/31/02,93622,79720,1010
25002,3/31/02,93437,79676,1011
25002,6/30/02,92792,79388,1012
25002,9/30/02,95388,81590,1013
25016,12/31/02,70172,63008,1014
25016,3/31/02,69831,63814,1015
25016,6/30/02,67662,61143,1016
25016,9/30/02,68998,62045,1017
25048,12/31/02,77206,69898,1018
25048,3/31/02,77426,70433,1019
25048,6/30/02,73973,66930,1020
25048,9/30/02,74444,67252,1021
25050,12/31/02,83257,75906,1022
25050,3/31/02,71893,64777,1023
25050,6/30/02,82559,75382,1024
25050,9/30/02,83512,76232,1025
25054,12/31/02,16081,14971,1026
25054,3/31/02,14240,13219,1027
25054,6/30/02,15246,14190,1028
25054,9/30/02,15329,14236,1029
25058,3/31/02,156447,144758,1030
25060,3/31/02,109836,98302,1031
25060,6/30/02,111896,99997,1032
25062,12/31/02,64443,58878,1033
25062,3/31/02,68588,63349,1034
25062,6/30/02,63856,58502,1035
25062,9/30/02,66617,61125,1036
25065,12/31/02,70506,64407,1037
25065,3/31/02,40322,34783,1038
25065,6/30/02,40692,34893,1039
25065,9/30/02,45873,39659,1040
25069,12/31/02,162663,144431,1041
25069,3/31/02,157064,138798,1042
25069,6/30/02,153582,135658,1043
25069,9/30/02,167319,149310,1044
25070,12/31/02,628847,560172,1045
25070,3/31/02,604035,541055,1046
25070,6/30/02,625037,559508,1047
25070,9/30/02,616225,549079,1048
25093,12/31/02,221223,198125,1049
25093,3/31/02,204570,184129,1050
25093,6/30/02,217031,195637,1051
25093,9/30/02,219439,197168,1052
251,12/31/02,55837,49555,1053
251,3/31/02,54578,49213,1054
251,6/30/02,53828,47957,1055
251,9/30/02,52892,46922,1056
25103,12/31/02,595236,530600,1057
25103,3/31/02,451023,405654,1058
25103,6/30/02,509938,463713,1059
25103,9/30/02,570203,515862,1060
25122,3/31/02,134204,121061,1061
25122,12/31/02,138209,123865,1062
25122,6/30/02,131426,117644,1063
25122,9/30/02,135118,120999,1064
25127,12/31/02,90408,80625,1065
25127,3/31/02,36441,33545,1066
25127,6/30/02,39867,36905,1067
25127,9/30/02,87841,78187,1068
25144,12/31/02,131052,122315,1069
25144,3/31/02,109213,101368,1070
25144,6/30/02,110525,102354,1071
25144,9/30/02,127441,118904,1072
25154,12/31/02,62062,56467,1073
25154,3/31/02,53860,48691,1074
25154,6/30/02,55244,49928,1075
25154,9/30/02,59831,54376,1076
25155,12/31/02,356251,322099,1077
25155,3/31/02,360193,328627,1078
25155,6/30/02,352468,319143,1079
25155,9/30/02,350947,316374,1080
25158,12/31/02,484610,431414,1081
25158,3/31/02,489158,439291,1082
25158,6/30/02,489485,438860,1083
25158,9/30/02,480983,431014,1084
25161,12/31/02,37669,32594,1085
25161,3/31/02,39258,34407,1086
25161,6/30/02,37583,32707,1087
25161,9/30/02,37205,32195,1088
25172,12/31/02,221282,203171,1089
25172,3/31/02,203894,187465,1090
25172,6/30/02,204485,187086,1091
25172,9/30/02,223203,205262,1092
25173,12/31/02,101684,93817,1093
25173,3/31/02,93420,86150,1094
25173,6/30/02,100274,92852,1095
25173,9/30/02,106979,99411,1096
25178,12/31/02,92511,4789,1097
25178,3/31/02,96982,10442,1098
25178,6/30/02,92253,5358,1099
25178,9/30/02,93440,6101,1100
25192,12/31/02,377029,308846,1101
25192,3/31/02,425526,353374,1102
25192,6/30/02,472209,397865,1103
25192,9/30/02,420243,352826,1104
252,3/31/02,70308,64301,1105
252,12/31/02,82737,76427,1106
252,6/30/02,73097,66952,1107
252,9/30/02,74612,68243,1108
2521,12/31/02,216350,187862,1109
2521,3/31/02,181417,156362,1110
2521,6/30/02,194245,167599,1111
2521,9/30/02,208238,180195,1112
25222,12/31/02,42506,37291,1113
25222,3/31/02,39242,34414,1114
25222,6/30/02,42761,37705,1115
25222,9/30/02,44136,39055,1116
25231,12/31/02,26063,23810,1117
25231,3/31/02,23716,21771,1118
25231,6/30/02,24489,22409,1119
25231,9/30/02,24218,22060,1120
25233,12/31/02,194019,179117,1121
25233,3/31/02,171159,159829,1122
25233,6/30/02,179457,166817,1123
25233,9/30/02,188967,174503,1124
25234,3/31/02,88492,74847,1125
25234,6/30/02,89801,75663,1126
25234,9/30/02,86783,72260,1127
25243,12/31/02,113271,103846,1128
25243,3/31/02,115921,104642,1129
25243,6/30/02,116918,107524,1130
25243,9/30/02,116160,106322,1131
25247,12/31/02,205872,188814,1132
25247,3/31/02,194583,178545,1133
25247,6/30/02,178042,161632,1134
25247,9/30/02,164534,147731,1135
25249,12/31/02,80766,73180,1136
25249,3/31/02,80742,73988,1137
25249,6/30/02,80149,72443,1138
25249,9/30/02,82162,74084,1139
25258,12/31/02,314038,290007,1140
25258,3/31/02,286813,262873,1141
25258,6/30/02,306411,282451,1142
25258,9/30/02,300765,276598,1143
25259,12/31/02,248338,227380,1144
25259,3/31/02,238410,219192,1145
25259,6/30/02,250102,230294,1146
25259,9/30/02,258683,238124,1147
2526,12/31/02,149060,133341,1148
2526,3/31/02,137146,122372,1149
2526,6/30/02,145224,130137,1150
2526,9/30/02,144140,128682,1151
25260,12/31/02,12279,10737,1152
25260,3/31/02,11840,10299,1153
25260,6/30/02,11835,10246,1154
25260,9/30/02,12196,10582,1155
25266,12/31/02,73229,65573,1156
25266,3/31/02,75369,68679,1157
25266,6/30/02,74964,67856,1158
25266,9/30/02,78664,71173,1159
25267,12/31/02,55911,51096,1160
25267,3/31/02,51232,47006,1161
25267,6/30/02,52298,47862,1162
25267,9/30/02,55014,50358,1163
25268,12/31/02,87900,76018,1164
25268,3/31/02,87810,75957,1165
25268,6/30/02,87211,75358,1166
25268,9/30/02,88500,76627,1167
25273,12/31/02,214164,190710,1168
25273,3/31/02,195397,174033,1169
25273,6/30/02,199422,176999,1170
25273,9/30/02,200490,177000,1171
25291,12/31/02,32676,30069,1172
25291,3/31/02,30964,28427,1173
25291,6/30/02,30198,27658,1174
25291,9/30/02,32146,29569,1175
25293,12/31/02,3350000,3120000,1176
25293,3/31/02,2530000,2390000,1177
25293,6/30/02,3110000,2920000,1178
25293,9/30/02,3310000,3080000,1179
25296,12/31/02,134540,125972,1180
25296,3/31/02,98339,90093,1181
25296,6/30/02,101317,92663,1182
25296,9/30/02,112218,103359,1183
253,12/31/02,102194,92103,1184
253,3/31/02,94573,85796,1185
253,6/30/02,95885,86484,1186
253,9/30/02,100040,90145,1187
25302,12/31/02,44968,40978,1188
25302,3/31/02,49367,44914,1189
25302,6/30/02,48398,43917,1190
25302,9/30/02,46353,42168,1191
25325,12/31/02,120136,108991,1192
25325,3/31/02,133866,123000,1193
25325,6/30/02,124551,113920,1194
25325,9/30/02,131926,120809,1195
25328,12/31/02,11092,9888,1196
25328,3/31/02,11486,10350,1197
25328,6/30/02,11278,10094,1198
25328,9/30/02,10930,9744,1199
25330,12/31/02,294371,266366,1200
25330,3/31/02,274604,248423,1201
25330,6/30/02,289498,262422,1202
25330,9/30/02,293366,265905,1203
25332,12/31/02,4643,1971,1204
25332,3/31/02,4646,1843,1205
25332,6/30/02,4319,1568,1206
25332,9/30/02,5117,2462,1207
25333,12/31/02,112304,104476,1208
25333,3/31/02,96584,90110,1209
25333,6/30/02,98888,91791,1210
25333,9/30/02,98290,90629,1211
25340,12/31/02,9486,8734,1212
25340,3/31/02,10361,9665,1213
25340,6/30/02,10512,9812,1214
25340,9/30/02,9271,8553,1215
254,12/31/02,97655,86339,1216
254,3/31/02,91614,82090,1217
254,6/30/02,89126,78804,1218
254,9/30/02,94605,83541,1219
255,12/31/02,78934,72193,1220
255,3/31/02,75027,68292,1221
255,6/30/02,76350,69240,1222
255,9/30/02,76396,68965,1223
2557,12/31/02,307081,285361,1224
2557,3/31/02,297816,276951,1225
2557,6/30/02,309707,288508,1226
2557,9/30/02,305961,284515,1227
2558,12/31/02,179000000,160000000,1228
2558,3/31/02,178000000,159000000,1229
2558,6/30/02,178000000,159000000,1230
2558,9/30/02,175000000,156000000,1231
25580,12/31/02,353370,326985,1232
25580,3/31/02,307035,282930,1233
25580,6/30/02,313590,288370,1234
25580,9/30/02,331587,305548,1235
25591,12/31/02,20347,17500,1236
25591,3/31/02,20405,17709,1237
25591,6/30/02,20896,18121,1238
25591,9/30/02,21053,18239,1239
25594,3/31/02,257274,237602,1240
256,12/31/02,42998,34416,1241
256,3/31/02,41929,33697,1242
256,6/30/02,42909,34505,1243
256,9/30/02,42699,34115,1244
25604,12/31/02,39031,36148,1245
25604,3/31/02,33361,30880,1246
25604,6/30/02,34287,31808,1247
25604,9/30/02,39330,36585,1248
25620,12/31/02,222998,186641,1249
25620,3/31/02,230203,199392,1250
25620,6/30/02,221622,189165,1251
25620,9/30/02,224102,189805,1252
25621,12/31/02,142251,129891,1253
25621,3/31/02,134344,121716,1254
25621,6/30/02,135143,121915,1255
25621,9/30/02,136107,124017,1256
25644,12/31/02,134252,121825,1257
25644,3/31/02,128486,116716,1258
25644,6/30/02,134535,122326,1259
25644,9/30/02,130895,118045,1260
25645,12/31/02,398643,364610,1261
25645,3/31/02,340993,313785,1262
25645,6/30/02,346847,318250,1263
25645,9/30/02,355575,325357,1264
25648,12/31/02,163506,148194,1265
25648,3/31/02,154221,141925,1266
25648,6/30/02,155561,142371,1267
25648,9/30/02,161068,146390,1268
25651,12/31/02,193380,177203,1269
25651,3/31/02,184085,172211,1270
25651,6/30/02,189882,175680,1271
25651,9/30/02,199480,182760,1272
25653,12/31/02,6360000,5790000,1273
25653,3/31/02,5390000,4940000,1274
25653,6/30/02,5580000,5100000,1275
25653,9/30/02,5810000,5290000,1276
25654,12/31/02,99282,90271,1277
25654,3/31/02,103407,93783,1278
25654,6/30/02,101849,91962,1279
25654,9/30/02,93672,83997,1280
25661,3/31/02,596754,550684,1281
25665,12/31/02,111265,102761,1282
25665,3/31/02,88481,80490,1283
25665,6/30/02,98262,90049,1284
25665,9/30/02,103723,95415,1285
25667,12/31/02,1030000,884036,1286
25667,3/31/02,918603,785270,1287
25667,6/30/02,946848,809247,1288
25667,9/30/02,985621,843033,1289
25668,12/31/02,31038,26703,1290
25668,3/31/02,30898,26719,1291
25668,6/30/02,30499,26207,1292
25668,9/30/02,31633,27221,1293
25679,12/31/02,593193,534433,1294
25679,3/31/02,512845,465935,1295
25679,6/30/02,618971,566816,1296
25679,9/30/02,614135,558947,1297
2569,12/31/02,169014,155515,1298
2569,3/31/02,166704,154305,1299
2569,6/30/02,173795,160792,1300
2569,9/30/02,174298,160802,1301
25703,12/31/02,91672,84623,1302
25703,3/31/02,84540,78001,1303
25703,6/30/02,84749,78063,1304
25703,9/30/02,85491,78640,1305
25719,12/31/02,48182,43801,1306
25719,3/31/02,44010,39522,1307
25719,6/30/02,45543,41031,1308
25719,9/30/02,46899,42423,1309
25720,12/31/02,59188,53916,1310
25720,3/31/02,60635,54875,1311
25720,6/30/02,60213,54190,1312
25720,9/30/02,60281,54050,1313
25726,12/31/02,84882,75551,1314
25726,6/30/02,83552,74614,1315
25726,9/30/02,86302,77024,1316
25726,3/31/02,80687,72041,1317
25738,12/31/02,78861,69633,1318
25738,3/31/02,76492,68862,1319
25738,6/30/02,78633,70015,1320
25738,9/30/02,79372,70167,1321
25739,3/31/02,79175,69730,1322
25744,12/31/02,66717,61510,1323
25744,3/31/02,64231,59380,1324
25744,6/30/02,67391,62427,1325
25744,9/30/02,67502,62354,1326
25745,12/31/02,322799,290245,1327
25745,3/31/02,319143,289176,1328
25745,6/30/02,325978,295154,1329
25745,9/30/02,329969,298307,1330
25748,12/31/02,114508,104615,1331
25748,3/31/02,102807,93616,1332
25748,6/30/02,108490,98863,1333
25748,9/30/02,112827,103433,1334
25749,12/31/02,131991,116691,1335
25749,3/31/02,125708,111452,1336
25749,6/30/02,126350,111986,1337
25749,9/30/02,129171,114525,1338
2575,12/31/02,124835,116500,1339
2575,3/31/02,116050,108402,1340
2575,6/30/02,117015,109076,1341
2575,9/30/02,127810,119567,1342
25750,12/31/02,42362,38425,1343
25750,3/31/02,39918,36278,1344
25750,6/30/02,40668,36863,1345
25750,9/30/02,41835,38030,1346
25752,12/31/02,51397,47985,1347
25752,3/31/02,47385,44147,1348
25752,6/30/02,48156,44959,1349
25752,9/30/02,48989,45659,1350
25767,12/31/02,62314,56891,1351
25767,3/31/02,67595,62132,1352
25767,6/30/02,64346,58915,1353
25767,9/30/02,64913,59413,1354
25783,12/31/02,50288,46872,1355
25783,3/31/02,47097,44017,1356
25783,6/30/02,48872,45665,1357
25783,9/30/02,50529,47183,1358
25795,12/31/02,298543,274640,1359
25795,3/31/02,262247,240333,1360
25795,6/30/02,274522,251832,1361
25795,9/30/02,289388,265640,1362
25796,12/31/02,81945,75381,1363
25796,3/31/02,73026,67300,1364
25796,6/30/02,74913,68864,1365
25796,9/30/02,75614,69200,1366
258,12/31/02,1040000,935335,1367
258,3/31/02,996764,909563,1368
258,6/30/02,973551,881111,1369
258,9/30/02,1060000,961051,1370
25803,12/31/02,130042,107993,1371
25803,3/31/02,102878,81611,1372
25803,6/30/02,92631,70583,1373
25803,9/30/02,89298,66666,1374
25804,12/31/02,304106,281465,1375
25804,3/31/02,257094,237077,1376
25804,6/30/02,277353,256693,1377
25804,9/30/02,286082,264779,1378
25806,12/31/02,147295,136182,1379
25806,3/31/02,151450,140857,1380
25806,6/30/02,156946,146142,1381
25806,9/30/02,147118,136114,1382
25809,12/31/02,674396,534567,1383
25809,3/31/02,532054,398443,1384
25809,6/30/02,439776,303925,1385
25809,9/30/02,521324,383501,1386
25832,12/31/02,142993,127608,1387
25832,3/31/02,128007,115573,1388
